latent_index,spearman,p_value
3879,,
3880,,
3881,,
3882,-0.11686873869725169,0.24687744531549302
3883,,
3884,,
3885,,
3886,,
3887,,
3888,,
3889,-0.19969456822747267,0.04637646353220036
3890,,
3891,,
3892,,
3893,,
3894,0.23871802027387898,0.016763384672107154
3895,,
3896,,
3897,0.4489989409027448,2.792501308578255e-06
3898,,
3899,0.44002796306579717,4.629466162844917e-06
3900,0.3500721578793883,0.0003564607175354514
3901,,
3902,,
3903,-0.276330119994272,0.0053864560392490705
3904,0.24236930769672896,0.015117035068022566
3905,,
3906,,
3907,,
3908,-0.04090645880566671,0.6861459173153464
3909,,
3910,,
3911,,
3912,0.23176326220496773,0.02033112949191085
3913,-0.16642814067407452,0.09794062692671365
3914,,
3915,,
3916,,
3917,0.3286738254602879,0.0008417777191501668
3918,,
3919,0.23982814127711327,0.016247176744802114
3920,,
3921,0.3714824916066317,0.00014167258833596954
3922,,
3923,-0.330732049806825,0.0007770518848596781
3924,0.4199737771587211,1.3624004408082308e-05
3925,,
3926,0.3897424819463184,6.12038623239797e-05
3927,0.44675469627999004,3.1732226614347247e-06
3928,,
3929,,
3930,0.058254349726479734,0.5648120769702951
3931,,
3932,,
3933,,
3934,,
3935,0.607710240440823,2.0198329422554515e-11
3936,,
3937,,
3938,,
3939,0.379745392263138,9.749949884315725e-05
3940,,
3941,,
3942,,
3943,-0.6136928925501453,1.1305121134745368e-11
3944,,
3945,,
3946,0.29240587225191916,0.003156177767205187
3947,,
3948,,
3949,,
3950,,
3951,,
3952,,
3953,,
3954,0.07523020009485748,0.4569377181583779
3955,,
3956,0.480868414676677,4.108437414180763e-07
3957,,
3958,,
3959,,
3960,,
3961,,
3962,-0.532486041000037,1.1827935115159621e-08
3963,,
3964,,
3965,-0.5483097657866797,3.522400130327304e-09
3966,,
3967,,
3968,,
3969,,
3970,,
3971,,
3972,0.563167385267805,1.0650877413645764e-09
3973,,
3974,,
3975,,
3976,-0.007296795350988809,0.9425609115857623
3977,,
3978,-0.11074207089021257,0.27269582799020015
3979,,
3980,,
3981,0.5120838171568117,5.158667832770826e-08
3982,,
3983,-0.20987287615200131,0.036104954133594394
3984,,
3985,,
3986,,
3987,,
3988,0.14304359175729545,0.15567632272958276
3989,0.5087474534930372,6.504251262738597e-08
3990,,
3991,,
3992,,
3993,0.3824156833249719,8.622306757589315e-05
3994,-0.20938682317220683,0.03654786412008878
3995,,
3996,,
3997,,
3998,,
3999,,
4000,0.4465026688089855,3.2189140746934547e-06
4001,0.24093226162627604,0.01574745850559162
4002,,
4003,,
4004,,
4005,,
4006,0.2604883932454146,0.008858002722341156
4007,,
4008,0.27554403431090063,0.00552480954107228
4009,,
4010,,
4011,,
4012,-0.29493214761603614,0.002893798003873144
4013,0.06414699202472893,0.5260426034327084
4014,,
4015,-0.36477976100872506,0.0001904435017052139
4016,,
4017,0.4155032898754261,1.7171114071379006e-05
4018,,
4019,,
4020,,
4021,0.13868111624728813,0.16881091616743496
4022,0.43187907483665017,7.237961833160893e-06
4023,,
4024,0.5098275712259139,6.035696965695987e-08
4025,,
4026,0.09854992454131303,0.3293191398475874
4027,,
4028,,
4029,-0.14731605745622967,0.143568036854157
4030,,
4031,-0.20629648632536535,0.03947177087450142
4032,,
4033,,
4034,,
4035,-0.650944953026246,2.2732764093823796e-13
4036,0.3026609900601756,0.0022083367862788883
4037,0.5073613024025121,7.156533143365385e-08
4038,,
4039,-0.49141756453443874,2.0850395261941938e-07
4040,0.42386820165114847,1.1106810381102416e-05
4041,-0.2694893743527199,0.006700620758373452
4042,0.4311589963480657,7.52535363099677e-06
4043,,
4044,,
4045,,
4046,,
4047,,
4048,,
4049,,
4050,,
4051,,
4052,,
4053,,
4054,,
4055,,
4056,,
4057,0.4903434474556337,2.2364570006534477e-07
4058,,
4059,0.4343633456222664,6.323790357690855e-06
4060,,
4061,0.4646186434509552,1.1182876390788868e-06
4062,,
4063,,
4064,,
4065,,
4066,-0.00249152493328755,0.9803723941465847
4067,,
4068,,
4069,0.18713039722087665,0.06228218537842596
4070,,
4071,,
4072,0.4638505597297985,1.1710084318602317e-06
4073,,
4074,-0.23291538778670284,0.019698518801291146
4075,0.07229588025387595,0.47472920099939064
4076,0.43034890804840825,7.861497440197906e-06
4077,-0.3032970593917585,0.002159047411172473
4078,,
4079,0.4766559555184582,5.352671889775614e-07
4080,,
4081,,
4082,,
4083,,
4084,,
4085,,
4086,,
4087,,
4088,,
4089,0.3272036652127614,0.0008909844588398595
4090,,
4091,0.4765839476695997,5.376768077684158e-07
4092,,
4093,,
4094,0.4187076391496268,1.4551638148777773e-05
4095,0.1478441150145249,0.14212231960160304
4096,0.010987197604983972,0.9136039396308429
4097,,
4098,,
4099,,
4100,0.30647740604967305,0.0019271783663429617
4101,,
4102,0.2395881151142518,0.016357608640341983
4103,,
4104,,
4105,,
4106,-0.16011545259081775,0.11154005425649076
4107,,
4108,,
4109,,
4110,,
4111,,
4112,,
4113,0.23109118894895564,0.020708150274087886
4114,,
4115,,
4116,0.2170976636541317,0.030034973025476912
4117,-0.06405698221365587,0.5266245732694002
4118,,
4119,,
4120,,
4121,,
4122,0.14382367678659524,0.15341040955006457
4123,0.4210598955456692,1.2872803419561107e-05
4124,,
4125,,
4126,,
4127,,
4128,,
4129,,
4130,,
4131,,
4132,,
4133,,
4134,0.5737585397040674,4.376621727263313e-10
4135,,
4136,,
4137,,
4138,,
4139,-0.26737714411953895,0.007160109249769365
4140,-0.2868563644450155,0.0038088821564625382
4141,,
4142,0.06727333279599962,0.5060317053599052
4143,-0.601775593564073,3.549661959203684e-11
4144,,
4145,,
4146,,
4147,,
4148,,
4149,,
4150,,
4151,,
4152,0.19193092047810612,0.05574749861616278
4153,-0.18038566204446924,0.0725039581827494
4154,-0.4425842417002719,4.014279240522717e-06
4155,,
4156,,
4157,0.3718485315049955,0.00013937614845528542
4158,,
4159,-0.30518726542429264,0.002018378680515442
4160,,
4161,,
4162,,
4163,,
4164,,
4165,0.022178417448400198,0.8266323452673299
4166,,
4167,0.3898684956818207,6.083983418840712e-05
4168,0.14728005353180046,0.14366701141654192
4169,,
4170,,
4171,,
4172,-0.3007767846817131,0.002360360251147984
4173,,
4174,,
4175,,
4176,-0.06230479122476711,0.5380176936531844
4177,-0.1746190334817223,0.08227901888324049
4178,,
4179,,
4180,,
4181,,
4182,-0.6227538801981658,4.584459409072533e-12
4183,,
4184,,
4185,-0.46527271474475274,1.0751729767352988e-06
4186,,
4187,0.4533974203371813,2.1679792038040997e-06
4188,,
4189,-0.3880192493242835,6.639003432878014e-05
4190,,
4191,,
4192,,
4193,,
4194,0.15960539699473714,0.11269992002424441
4195,,
4196,,
4197,0.0270149446300589,0.7896218538327148
4198,,
4199,,
4200,0.36988031696953144,0.00015214308844336045
4201,,
4202,,
4203,,
4204,,
4205,,
4206,,
4207,,
4208,,
4209,,
4210,0.04960140655532361,0.6240774480718119
4211,,
4212,,
4213,,
4214,,
4215,,
4216,,
4217,0.2859731710872317,0.003923223090664123
4218,,
4219,0.5425251352617182,5.524736631267604e-09
4220,,
4221,,
4222,,
4223,,
4224,,
4225,,
4226,,
4227,0.4791162236877883,4.588322538542146e-07
4228,,
4229,,
4230,,
4231,,
4232,,
4233,,
4234,0.2839269480488376,0.004200007721987352
4235,,
4236,,
4237,,
4238,,
4239,,
4240,-0.0626768317772024,0.5355884576243279
4241,0.007856980713902614,0.9381596250400004
4242,-0.08974578229390512,0.37455787691655396
4243,0.3554667458896999,0.0002842351489328817
4244,,
4245,,
4246,,
4247,,
4248,,
4249,0.3620254607898897,0.00021466099716442507
4250,0.45865399330384754,1.594578929260237e-06
4251,,
4252,-0.5304158153453568,1.3795950013183908e-08
4253,,
4254,,
4255,,
4256,,
4257,-0.1704965841345765,0.08989122080397108
4258,,
4259,,
4260,,
4261,,
4262,0.15433082206585624,0.12524980070552685
4263,,
4264,,
4265,,
4266,0.48017833945845023,4.291446337588231e-07
4267,,
4268,,
4269,,
4270,,
4271,,
4272,,
4273,,
4274,,
4275,0.421269918438173,1.2732107532650107e-05
4276,,
4277,,
4278,,
4279,,
4280,,
4281,,
4282,,
4283,,
4284,,
4285,,
4286,0.29460211164210165,0.0029269241039655727
4287,0.3720765563597139,0.00013796307962053145
4288,,
4289,,
4290,,
4291,-0.5884901454496904,1.2036600792248345e-10
4292,,
4293,,
4294,,
4295,,
4296,0.11435780807656323,0.25724713179116676
4297,,
4298,,
4299,,
4300,,
4301,,
4302,,
4303,,
4304,,
4305,,
4306,,
4307,,
4308,0.08346909813507758,0.40900892535803424
4309,,
4310,,
4311,0.20258808210915558,0.04323602126866526
4312,,
4313,,
4314,,
4315,0.23661779134884103,0.017778860143772633
4316,,
4317,,
4318,,
4319,,
4320,0.36758206646013286,0.00016841913068123905
4321,,
4322,,
4323,0.4113868411823518,2.118741610179943e-05
4324,,
4325,-0.08007272793058773,0.42839980152609014
4326,0.46257242041256114,1.263992309282735e-06
4327,,
4328,,
4329,,
4330,,
4331,,
4332,,
4333,,
4334,,
4335,,
4336,,
4337,,
4338,0.40847652395765643,2.454109270091139e-05
4339,,
4340,,
4341,,
4342,0.1620416625477811,0.10724332507926489
4343,,
4344,,
4345,,
4346,,
4347,,
4348,-0.04895333591559762,0.6286208967473679
4349,,
4350,,
4351,,
4352,,
4353,,
4354,0.24316450494088776,0.014777682959848302
4355,,
4356,,
4357,,
4358,,
4359,-0.00731479731320342,0.9424194454845358
4360,,
4361,,
4362,,
4363,,
4364,-0.20549839933385097,0.040257863296537584
4365,0.4816004944734045,3.922402962752467e-07
4366,,
4367,,
4368,,
4369,0.2758260650522628,0.005474812233992619
4370,,
4371,,
4372,0.3150523407178992,0.0014098342594420909
4373,0.4469227145939931,3.143102690218785e-06
4374,,
4375,,
4376,,
4377,,
4378,-0.5433652268317333,5.177887765521795e-09
4379,0.5152341605443685,4.1351924606503894e-08
4380,-0.06079262639873983,0.5479470614778137
4381,,
4382,,
4383,0.38347179844156243,8.210781883795876e-05
4384,0.3892144243880231,6.27515043333843e-05
4385,,
4386,-0.5041989577068122,8.885990069348457e-08
4387,-0.1690444258492646,0.09270188866755386
4388,,
4389,,
4390,0.3801294341237164,9.579740199289216e-05
4391,,
4392,-0.42298610550263255,1.1635360346766057e-05
4393,,
4394,-0.14916425891026303,0.1385562095376211
4395,0.35901913310004974,0.0002443235303001877
4396,,
4397,-0.3626975340459018,0.0002085023587960892
4398,,
4399,0.3074974850266159,0.0018577243415843503
4400,,
4401,,
4402,,
4403,0.14886422620668616,0.13936066827347382
4404,,
4405,,
4406,-0.2705754927396681,0.0064746675167429105
4407,0.0935681989374741,0.3544711211631528
4408,,
4409,-0.22978904701543212,0.02145572762572058
4410,,
4411,,
4412,,
4413,,
4414,,
4415,,
4416,,
4417,0.30640539820081464,0.0019321687474025493
4418,,
4419,0.3189407645562551,0.0012197886616824645
4420,,
4421,,
4422,,
4423,,
4424,,
4425,,
4426,,
4427,,
4428,,
4429,0.2344875591534455,0.018862621780953617
4430,,
4431,0.11769082830505223,0.24354590242211205
4432,,
4433,0.23598772267132967,0.018093669295548103
4434,,
4435,-0.4836707201280847,3.4386580924969955e-07
4436,,
4437,,
4438,,
4439,,
4440,,
4441,,
4442,,
4443,,
4444,,
4445,,
4446,-0.0005194672650190449,0.9959073789426838
4447,-0.2849661738608749,0.004057328920232708
4448,,
4449,0.10144105707933045,0.3152579907398366
4450,,
4451,0.20808468123868334,0.037756939534754196
4452,,
4453,,
4454,,
4455,,
4456,,
4457,0.18843253915440017,0.06045086606376835
4458,,
4459,,
4460,,
4461,-0.3986654545506937,3.987587776633673e-05
4462,,
4463,,
4464,,
4465,,
4466,-0.1842080786880382,0.0665568284039101
4467,-0.06309087690813844,0.5328913655092654
4468,,
4469,,
4470,,
4471,,
4472,,
4473,,
4474,,
4475,,
4476,0.36377166964838087,0.00019899767361552482
4477,,
4478,,
4479,-0.1645799392200412,0.10177972871283701
4480,-0.530127783949923,1.4093405688135047e-08
4481,-0.009661053055174326,0.9239986168333176
4482,,
4483,,
4484,,
4485,-0.33505852139240305,0.0006555752320705901
4486,,
4487,0.4714413871302926,7.390724761929358e-07
4488,,
4489,-0.4270605496172061,9.37658486437237e-06
4490,,
4491,0.511081707926865,5.5320353341610365e-08
4492,,
4493,0.275104810008962,0.0056034815987876406
4494,0.28666324630545836,0.003833625992801848
4495,-0.292627896452566,0.003132291026291384
4496,0.2949681515404654,0.002890204707146523
4497,,
4498,,
4499,-0.10438737822845504,0.30133413763564154
4500,0.0018782047243910338,0.9852033418280467
4501,,
4502,,
4503,0.5231070186862249,2.3560462027194548e-08
4504,,
4505,0.3068974518346806,0.0018982993342093386
4506,,
4507,-0.15676108696482866,0.11934033184697938
4508,,
4509,0.16210766974256796,0.10709840601210578
4510,,
4511,,
4512,-0.2999666963820556,0.0024285723773624416
4513,,
4514,,
4515,,
4516,0.1871363978749482,0.06227364363765224
4517,,
4518,0.19240497214975757,0.055133904722426214
4519,,
4520,,
4521,,
4522,,
4523,,
4524,,
4525,,
4526,,
4527,,
4528,,
4529,,
4530,,
4531,-0.3428293684150433,0.00048007710343700156
4532,,
4533,,
4534,-0.4732175807354675,6.625524576798994e-07
4535,0.27262171577806216,0.006067242120498221
4536,,
4537,0.520604745938394,2.8216785848975976e-08
4538,,
4539,-0.2228162869843063,0.02586445775338647
4540,,
4541,,
4542,,
4543,-0.23039511307665733,0.02110494690865381
4544,,
4545,,
4546,-0.13524274146429752,0.17972675715939943
4547,0.0483472698543724,0.6328824360108258
4548,,
4549,,
4550,,
4551,,
4552,,
4553,0.19839362491315135,0.04784882003387083
4554,,
4555,-0.24395659127833064,0.014446249319303639
4556,,
4557,,
4558,0.3135581778540865,0.001489740791285085
4559,,
4560,,
4561,,
4562,,
4563,0.22545657477578254,0.024111885575330665
4564,-0.024158633292007358,0.8114283236154171
4565,,
4566,,
4567,,
4568,,
4569,,
4570,,
4571,,
4572,,
4573,,
4574,-0.020147256493089915,0.842294241288199
4575,,
4576,0.2924538774844914,0.00315099925867457
4577,0.12935009916604834,0.1996201944252525
4578,,
4579,0.030480625127472242,0.7633809139027894
4580,0.4705112857492044,7.82413883382519e-07
4581,,
4582,,
4583,,
4584,,
4585,,
4586,,
4587,-0.10552750250204705,0.2960559975214769
4588,0.4635085224477209,1.1952356013033876e-06
4589,,
4590,,
4591,-0.3049052346829304,0.002038827567193271
4592,,
4593,0.23206078296552066,0.02016611771830703
4594,-0.2772842239916463,0.005222674503325522
4595,,
4596,0.10777774777887336,0.28581843313353544
4597,,
4598,-0.18160379482099123,0.07056392494585491
4599,0.3401350747369233,0.0005353318294807286
4600,,
4601,0.0012241334305935175,0.9903558585747537
4602,,
4603,0.6376475036037204,9.74415866787772e-13
4604,,
4605,0.2165156002091926,0.030489715085731388
4606,0.21028692128293738,0.03573122226221596
4607,,
4608,,
4609,,
4610,0.3321122002432785,0.0007362327292249487
4611,,
4612,0.29547820713654604,0.0028397286694995267
4613,,
4614,,
4615,,
4616,,
4617,0.07089172720113635,0.483373557146374
4618,,
4619,,
4620,,
4621,,
4622,,
4623,,
4624,,
4625,,
4626,,
4627,,
4628,,
4629,,
4630,,
4631,,
4632,,
4633,,
4634,0.0651370999465325,0.5196623682939421
4635,-0.08646342451677447,0.3923479755993292
4636,0.26914514426100233,0.006773675619344353
4637,0.24465866780470047,0.014157893529047925
4638,,
4639,-0.1652340105138387,0.10040782240624437
4640,-0.18234187527179024,0.06940897883242746
4641,,
4642,,
4643,,
4644,-0.3647737603546536,0.00019049339792773804
4645,,
4646,-0.11065206107913951,0.273088212511459
4647,0.12035010984040029,0.2329826259395859
4648,0.46691689396035385,9.736410630559413e-07
4649,-0.362301284185274,0.00021211338285986764
4650,0.5585528822867931,1.5540217358847724e-09
4651,,
4652,,
4653,,
4654,,
4655,,
4656,,
4657,,
4658,-0.455227619829,1.949203685315747e-06
4659,0.37192654000792547,0.00013889122678215968
4660,,
4661,,
4662,-0.4580479272426224,1.652498587620496e-06
4663,0.22143875012636224,0.026821119904359262
4664,0.02892915327887915,0.7750970105184509
4665,,
4666,,
4667,,
4668,0.2369478273227756,0.017615854194803666
4669,,
4670,,
4671,,
4672,,
4673,,
4674,,
4675,,
4676,,
4677,,
4678,,
4679,,
4680,0.07020765263698114,0.4876151849176441
4681,,
4682,,
4683,0.24089625770184683,0.01576354125432879
4684,,
4685,0.19678544962197947,0.0497221377378354
4686,,
4687,,
4688,,
4689,-0.040354398631085316,0.6901637264036315
4690,-0.45322940202317824,2.1891868732805884e-06
4691,0.36873419204186786,0.00016006834821882799
4692,,
4693,,
4694,,
4695,,
4696,,
4697,,
4698,-0.10565351623754932,0.2954763863424995
4699,,
4700,,
4701,,
4702,,
4703,,
4704,,
4705,0.20596645035143082,0.03979527695208123
4706,-0.30549929943601256,0.0019959704409890323
4707,0.20403423974039597,0.04173401075722511
4708,,
4709,0.32740333158889856,0.0008841509690415881
4710,,
4711,,
4712,,
4713,,
4714,,
4715,,
4716,,
4717,0.3384488909428213,0.0005728192368880425
4718,,
4719,,
4720,-0.10570955109452938,0.2952188896113989
4721,,
4722,,
4723,,
4724,,
4725,,
4726,,
4727,0.3674380507624159,0.00016949088429151385
4728,0.03245118091663246,0.7485769577690842
4729,,
4730,,
4731,,
4732,,
4733,,
4734,,
4735,0.39223875404007774,5.43575937412886e-05
4736,,
4737,,
4738,,
4739,,
4740,0.6178213425513626,7.52026025469593e-12
4741,,
4742,,
4743,,
4744,-0.1247175942228219,0.21633614704349063
4745,,
4746,,
4747,,
4748,,
4749,,
4750,,
4751,,
4752,-0.3675640644979182,0.00016855275580375442
4753,,
4754,-0.39800538260282464,4.117727584773666e-05
4755,,
4756,,
4757,,
4758,,
4759,,
4760,,
4761,,
4762,,
4763,-0.2923518663652753,0.003162012717647565
4764,,
4765,,
4766,,
4767,-0.011167217227130077,0.9121939791422173
4768,,
4769,,
4770,0.41120007401293124,2.138903174596309e-05
4771,0.4135890812266058,1.8940594544590926e-05
4772,,
4773,,
4774,,
4775,,
4776,,
4777,,
4778,,
4779,,
4780,,
4781,,
4782,0.14702202540672435,0.1443778374358092
4783,,
4784,,
4785,,
4786,,
4787,,
4788,,
4789,,
4790,-0.5188225516791476,3.205590909812335e-08
4791,0.3465797772097538,0.00041185573656209515
4792,,
4793,,
4794,,
4795,,
4796,,
4797,,
4798,,
4799,,
4800,,
4801,,
4802,,
4803,-0.422980104848561,1.1639035546336001e-05
4804,,
4805,-0.39788536952139386,4.141811496081851e-05
4806,,
4807,0.4480928421379427,2.940705247308703e-06
4808,,
4809,,
4810,,
4811,,
4812,,
4813,,
4814,,
4815,,
4816,-0.18881658101497853,0.05991922417219933
4817,,
4818,,
4819,0.1978502307808721,0.04847516081286307
4820,0.40850652722801406,2.4504114659590932e-05
4821,,
4822,0.4734876101686867,6.515992997221716e-07
4823,-0.28192873024301585,0.004486997588545473
4824,,
4825,,
4826,,
4827,,
4828,0.3060093550320932,0.001959825249797424
4829,,
4830,,
4831,,
4832,0.6512149824594652,2.205421089592046e-13
4833,0.0919720249544453,0.3627761317973627
4834,,
4835,0.3133241523452966,0.0015026218576478483
4836,,
4837,,
4838,0.3817616120311744,8.886707685754076e-05
4839,-0.20371620507460456,0.04206054283310222
4840,,
4841,,
4842,,
4843,0.4189476653124882,1.437135038153564e-05
4844,,
4845,,
4846,0.11979705788416167,0.23515268257708594
4847,-0.18817451102932412,0.06081022027781268
4848,,
4849,,
4850,,
4851,0.23465557746744856,0.018775122716134428
4852,,
4853,,
4854,-0.4749457691080701,5.953593362522542e-07
4855,,
4856,,
4857,-0.2422704074842288,0.015159709769515788
4858,,
4859,,
4860,,
4861,,
4862,0.3086496428235694,0.001782006157076561
4863,-0.21277719272262516,0.03355130541995241
4864,,
4865,,
4866,,
4867,,
4868,,
4869,,
4870,0.38354380629042084,8.183399787800374e-05
4871,,
4872,,
4873,0.450589114231702,2.549318662556303e-06
4874,0.11991707096559241,0.23468058443377177
4875,,
4876,0.47960227666758276,4.450121901282629e-07
4877,-0.456097802075284,1.8526699435755851e-06
4878,,
4879,-0.5627953447153696,1.0982642598056234e-09
4880,-0.09692256456346318,0.3374071403571681
4881,,
4882,,
4883,,
4884,,
4885,,
4886,,
4887,,
4888,,
4889,0.38040546421100707,9.459112642251628e-05
4890,0.2566719772559172,0.009943478655469882
4891,,
4892,,
4893,,
4894,,
4895,,
4896,,
4897,0.08075080184067138,0.4244869616099233
4898,-0.22211421045793647,0.02634833707372402
4899,,
4900,0.09307991953178388,0.3569990299595417
4901,0.46066421241781236,1.415918145005969e-06
4902,,
4903,,
4904,-0.04105647515745512,0.6850556231747573
4905,0.22173616925142967,0.026612062554214257
4906,,
4907,-0.5874880362197438,1.3168451355863957e-10
4908,,
4909,,
4910,0.12167756760622571,0.22783114942884874
4911,,
4912,,
4913,,
4914,,
4915,,
4916,,
4917,,
4918,,
4919,,
4920,,
4921,,
4922,,
